live_id,species,content,label,background
bigbosswarehouse,Daily Essentials,My bank account is crying with all these deals,0,"The user is humorously expressing that they're tempted to spend a lot due to the attractive deals, implying strong purchase interest despite financial concerns."
bigbosswarehouse,Daily Essentials,Is there a deal in the Greek blankets sam,1,The user is asking if the Greek blankets mentioned earlier are currently on sale or available at a discounted price.
bigbosswarehouse,Daily Essentials,the grey throws. are they under  charcoal sam?,1,"The user is asking if the grey throws are available under the category labeled ""charcoal"" and inquiring about their price from Sam."
bigbosswarehouse,Daily Essentials,Easily get lost in there,0,The user likely means they're so captivated by the products (possibly the throws or blankets mentioned earlier) that they could easily lose track of time or overspend.
bigbosswarehouse,Daily Essentials,Throw price,0,The user is likely asking for the price of the grey throws mentioned earlier in the chat.
bigbosswarehouse,Daily Essentials,I would be happy in there lol,0,The user is expressing enthusiasm about the cozy and inviting atmosphere of the products (likely throws or blankets) shown in the直播.
bigbosswarehouse,Daily Essentials,thank u,0,The user likely expresses gratitude for purchasing an item or receiving helpful information from the host.
bigbosswarehouse,Daily Essentials,OMGjust received my Bunnies today I love em . I have 2 orders before these waiting,0,"The user is excited about receiving their Bunnies order and mentions having two more pending orders, showing strong satisfaction and ongoing interest in the products."
bigbosswarehouse,Daily Essentials,sold,0,"The user likely means the item they wanted is already sold out, expressing disappointment or frustration about missing the purchase opportunity."
bigbosswarehouse,Daily Essentials,Sam if you find a swivel chair in there I want it plz,1,"The user is expressing interest in purchasing a swivel chair if available, likely influenced by others' quick purchases and the lively shopping atmosphere."
bigbosswarehouse,Daily Essentials,Hello Sam,0,The user is likely greeting the host Sam casually while possibly waiting to ask a question or express interest in a product.
bigbosswarehouse,Daily Essentials,yessssss,0,"The user is likely expressing enthusiastic agreement or excitement about a product mentioned in the chat, possibly confirming a positive experience or desire to purchase."
bigbosswarehouse,Daily Essentials,any fitted sheets sam,1,"The user is asking if there are any fitted sheets available in the current deals, likely addressing the host Sam for confirmation."
bigbosswarehouse,Daily Essentials,Received my garden lights yesterday. I will take pictures for you. They are brilliant,0,"The user is enthusiastically sharing their positive experience with the purchased garden lights and intends to showcase them, indicating satisfaction and potential endorsement."
bigbosswarehouse,Daily Essentials,Yes olease,0,"The user likely means ""Yes, please (I'm interested in purchasing the current product)."""
bigbosswarehouse,Daily Essentials,please,0,"The user is likely expressing eagerness or agreement, possibly in response to a product offer or deal mentioned earlier in the chat."
bigbosswarehouse,Daily Essentials,Me I need new ones,0,"The user is expressing a desire to purchase new items similar to those being showcased, likely referring to a product category recently mentioned in the chat."
bigbosswarehouse,Daily Essentials,Yes please,0,"The user is expressing strong interest and eagerness to purchase the promoted items, likely echoing others' enthusiasm about the products."
bigbosswarehouse,Daily Essentials,Yes,0,The user likely agrees with a previous comment or expresses interest in purchasing an item mentioned earlier in the chat.
bigbosswarehouse,Daily Essentials,. Do they,0,"The user is likely asking if the mentioned products (possibly throws or blankets) are available in a specific color or style, following up on previous inquiries about similar items."
bigbosswarehouse,Daily Essentials,Sam said randomly selected,0,"The user is likely asking if Sam mentioned a random selection process for giveaways or purchases, possibly referring to a previous unclear statement."
bigbosswarehouse,Daily Essentials,yep,0,The user is likely expressing agreement or confirmation in response to a product-related question or offer mentioned earlier in the chat.
bigbosswarehouse,Daily Essentials,Twins,0,"The user is likely expressing excitement or recognition, possibly referring to a product or topic mentioned earlier as ""twins."""
bigbosswarehouse,Daily Essentials,happy days,0,"The user is likely expressing enthusiasm about the products being shown, implying they'd enjoy owning them."
bigbosswarehouse,Daily Essentials,. Im very tired,0,The user likely means they're exhausted from watching or participating in the lively shopping discussion rather than expressing purchase interest.
bigbosswarehouse,Daily Essentials,hi Sam,0,"The user is likely greeting the host Sam casually, possibly to ask a question or express interest in a product like others in the chat."
bigbosswarehouse,Daily Essentials,colours please sam?,1,The user is likely asking Sam to show or describe the available colors of a product they're interested in purchasing.
bigbosswarehouse,Daily Essentials,yesssss,0,The user is likely expressing enthusiastic agreement or excitement about a product or offer mentioned in the live stream.
bigbosswarehouse,Daily Essentials,perfect ty,0,"The user likely means ""Perfect, thank you"" to express satisfaction with a product or response from the host Sam."
bigbosswarehouse,Daily Essentials,How do I order it,1,The user is asking for instructions on how to purchase the product being discussed in the live stream.
bigbosswarehouse,Daily Essentials,I need size superking,0,"The user is inquiring about the availability of a superking-sized product, likely bedding, based on previous discussions about fitted sheets and colors."
